No.,Longitude,Latitude,DateTime,Serving RSRP_All Logs,Serving RSRQ_All Logs,Serving RSSI_All Logs,Serving PCC SINR_All Logs,Serving DL EARFCN_All Logs,PCC PHY Throughput DL_All Logs,PDCP Throughput DL_All Logs
1047,3.35675313,6.61405216,2017-04-01 12:59:26.500,-87.55,-8.77,-64.64,15.15,1876.0,11033.4,12460.38
1048,3.35673082,6.61407801,2017-04-01 12:59:27.500,-83.05,-8.47,-60.36,18.12,1876.0,12638.23,14017.12
1049,3.35670412,6.61411015,2017-04-01 12:59:28.500,-84.78,-8.43,-62.0,16.68,1876.0,17347.69,12510.22
1050,3.35667489,6.61414626,2017-04-01 12:59:29.500,-82.11,-8.46,-59.56,16.35,1876.0,13226.77,12418.82
1051,3.35664666,6.61418392,2017-04-01 12:59:30.500,-85.69,-8.51,-62.98,15.23,1876.0,16111.55,11935.41
1052,3.35661369,6.61422841,2017-04-01 12:59:31.500,-88.64,-8.33,-66.12,12.46,1876.0,9572.21,6996.63
1053,3.35658,6.61427333,2017-04-01 12:59:32.500,-89.32,-8.56,-66.63,12.82,1876.0,9307.17,7834.14
1054,3.35657441,6.61428078,2017-04-01 12:59:33.500,-88.46,-8.42,-65.73,13.25,1876.0,8787.91,9246.94
1055,3.35654342,6.61432184,2017-04-01 12:59:34.500,-92.29,-8.59,-69.52,10.57,1876.0,9649.42,5954.7
1056,3.35650347,6.6143684,2017-04-01 12:59:35.500,-93.18,-8.94,-70.19,9.11,1876.0,7197.99,6102.21
1057,3.35646667,6.61441,2017-04-01 12:59:36.500,-91.34,-8.48,-68.66,10.58,1876.0,7154.72,6521.09
1058,3.3564311,6.61445077,2017-04-01 12:59:37.500,-92.09,-7.94,-69.87,10.61,1876.0,6924.56,5833.46
1059,3.35640333,6.614485,2017-04-01 12:59:38.500,-93.08,-8.72,-70.32,8.23,1876.0,7550.78,5569.67
1060,3.35637738,6.61451262,2017-04-01 12:59:39.500,-96.39,-9.45,-72.85,5.28,1876.0,5473.62,3219.87
1061,3.35633134,6.61456369,2017-04-01 12:59:40.500,-96.55,-8.62,-73.67,5.35,1876.0,3737.65,3065.12
1062,3.35630952,6.61458732,2017-04-01 12:59:41.500,-95.85,-8.54,-73.06,5.95,1876.0,4375.66,4038.86
1063,3.35629167,6.61461167,2017-04-01 12:59:42.500,-96.67,-8.71,-73.63,4.08,1876.0,4200.7,3168.42
1064,3.35627559,6.61463578,2017-04-01 12:59:43.500,-91.32,-8.62,-68.68,8.61,1876.0,4223.55,4400.87
1065,3.3562621,6.61465924,2017-04-01 12:59:44.500,-94.57,-8.9,-71.61,6.58,1876.0,6179.9,5002.5
1066,3.35625517,6.61468273,2017-04-01 12:59:45.500,-93.51,-8.35,-71.07,8.78,1876.0,5711.71,5458.88
1067,3.35625361,6.61470425,2017-04-01 12:59:46.500,-93.33,-8.57,-70.64,9.46,1876.0,6735.38,6595.51
1068,3.35626249,6.61473426,2017-04-01 12:59:47.500,-96.78,-9.03,-73.67,6.52,1876.0,6660.24,4786.11
1069,3.3562848,6.61476427,2017-04-01 12:59:48.500,-96.38,-8.27,-74.05,6.16,1876.0,5382.21,4312.34
1070,3.35631852,6.61479298,2017-04-01 12:59:49.500,-93.57,-8.65,-70.83,9.21,1876.0,5041.37,5540.95
1071,3.35636386,6.61482609,2017-04-01 12:59:50.500,-93.03,-8.88,-70.05,8.74,1876.0,6814.5,4479.32
1072,3.35641474,6.61485859,2017-04-01 12:59:51.500,-93.73,-8.58,-71.11,7.74,1876.0,6015.99,4180.64
1073,3.35647147,6.61490054,2017-04-01 12:59:52.500,-91.31,-9.24,-68.04,8.91,1876.0,5166.08,4475.81
1074,3.35652595,6.61494184,2017-04-01 12:59:53.500,-92.57,-9.06,-69.42,9.11,1876.0,7277.83,5556.74
1075,3.35659226,6.61499234,2017-04-01 12:59:54.500,-92.33,-9.03,-69.15,8.08,1876.0,6248.12,3178.6
1076,3.35670941,6.61508039,2017-04-01 12:59:55.500,-90.3,-8.43,-67.77,9.82,1876.0,5683.57,5374.28
1077,3.35679072,6.61514077,2017-04-01 12:59:56.500,-85.6,-8.08,-63.06,14.75,1876.0,7232.88,8160.97
1078,3.35686739,6.6151937,2017-04-01 12:59:57.500,-85.47,-8.63,-62.72,13.06,1876.0,10214.64,8658.14
1079,3.35688167,6.61520333,2017-04-01 12:59:58.500,-85.68,-8.3,-63.16,14.29,1876.0,9338.3,8155.68
1080,3.35698645,6.61527559,2017-04-01 12:59:59.500,-86.43,-8.4,-63.8,14.2,1876.0,9517.62,8295.38
1081,3.35707192,6.61533481,2017-04-01 13:00:00.500,-89.71,-8.34,-67.12,12.02,1876.0,10470.26,8270.37
1082,3.3571522,6.61539066,2017-04-01 13:00:01.500,-94.37,-8.52,-71.61,8.31,1876.0,7494.29,4956.56
1083,3.35723005,6.61544301,2017-04-01 13:00:02.500,-93.23,-9.28,-69.82,9.46,1876.0,7113.17,6606.02
1084,3.35725833,6.61546167,2017-04-01 13:00:03.500,-89.62,-8.79,-66.58,13.12,1876.0,6064.86,7634.86
1085,3.35733314,6.61551404,2017-04-01 13:00:04.500,-85.71,-8.67,-62.94,17.71,1876.0,12592.85,13030.21
1086,3.35740003,6.61556136,2017-04-01 13:00:05.500,-86.6,-8.39,-64.21,16.72,1876.0,13853.0,11286.79
1087,3.35743579,6.61558541,2017-04-01 13:00:06.500,-87.75,-8.19,-65.23,15.42,1876.0,13055.34,10861.64
1088,3.35745981,6.61559951,2017-04-01 13:00:07.500,-89.56,-8.88,-66.58,14.28,1876.0,12171.0,10595.53
1089,3.35747,6.615605,2017-04-01 13:00:08.500,-91.42,-8.58,-68.78,12.77,1876.0,12069.12,9767.99
1090,3.35748353,6.61561312,2017-04-01 13:00:09.500,-94.03,-9.09,-70.88,10.42,1876.0,10049.28,7559.83
1091,3.3575012,6.61562354,2017-04-01 13:00:10.500,-93.05,-8.73,-70.26,10.96,1876.0,8379.43,6527.11
1092,3.35751182,6.6156301,2017-04-01 13:00:11.500,-85.99,-8.27,-63.5,17.9,1876.0,7691.9,9105.48
1093,3.3575235,6.61563789,2017-04-01 13:00:12.500,-84.2,-8.29,-61.77,19.19,1876.0,12716.23,11143.52
1094,3.35753167,6.61564333,2017-04-01 13:00:13.500,-85.89,-8.33,-63.42,16.5,1876.0,14660.31,11849.11
1095,3.35756553,6.61566402,2017-04-01 13:00:14.500,-90.92,-8.62,-68.16,10.81,1876.0,10863.64,6686.67
1096,3.35761086,6.615692,2017-04-01 13:00:15.500,-92.81,-8.24,-70.08,9.52,1876.0,7282.75,5648.43
1097,3.35765267,6.61571775,2017-04-01 13:00:16.500,-90.63,-8.77,-67.74,10.55,1876.0,6080.61,5429.14
1098,3.35770381,6.61575006,2017-04-01 13:00:17.500,-86.58,-8.45,-63.74,13.42,1876.0,7890.89,8772.97
1099,3.35773167,6.61576833,2017-04-01 13:00:18.500,-90.3,-8.81,-67.22,11.38,1876.0,10694.57,7137.77
1100,3.35779377,6.61580152,2017-04-01 13:00:19.500,-89.71,-8.74,-66.92,12.28,1876.0,7962.15,8150.4
1101,3.3578828,6.61584729,2017-04-01 13:00:20.500,-85.64,-8.55,-62.91,15.03,1876.0,10440.34,7364.58
1102,3.35794062,6.6158724,2017-04-01 13:00:21.500,-90.42,-8.4,-67.69,11.47,1876.0,7303.67,6453.31
1103,3.3580041,6.61589209,2017-04-01 13:00:22.500,-84.97,-8.48,-62.43,15.69,1876.0,8904.56,10130.94
1104,3.35804167,6.6159,2017-04-01 13:00:23.500,-89.49,-8.69,-66.48,12.74,1876.0,11149.78,7927.28
1105,3.35807683,6.61589507,2017-04-01 13:00:24.500,-89.88,-8.58,-66.98,13.7,1876.0,8262.98,7552.24
1106,3.35817862,6.61587111,2017-04-01 13:00:25.500,-89.74,-8.54,-66.96,14.56,1876.0,10554.89,10831.84
1107,3.35822915,6.61583197,2017-04-01 13:00:26.500,-95.58,-8.94,-72.36,8.86,1876.0,8574.08,5348.24
1108,3.35827603,6.61578109,2017-04-01 13:00:27.500,-98.94,-9.47,-75.33,6.25,1876.0,5819.58,4138.69
1109,3.35832958,6.61571538,2017-04-01 13:00:28.500,-100.36,-10.31,-75.98,4.65,1876.0,4489.52,3408.42
1110,3.35837702,6.61565444,2017-04-01 13:00:29.500,-101.5,-9.92,-77.46,4.1,1876.0,3942.26,3205.89
1111,3.35843418,6.61558033,2017-04-01 13:00:30.500,-100.57,-9.34,-77.09,4.37,1876.0,3473.0,2634.45
1112,3.35850249,6.61549164,2017-04-01 13:00:31.500,-98.73,-9.17,-75.41,5.54,1876.0,3201.89,3664.74
1113,3.35855645,6.61542136,2017-04-01 13:00:32.500,-99.09,-9.8,-75.23,6.09,1876.0,4588.53,3956.95
1114,3.35862633,6.6153238,2017-04-01 13:00:33.500,-98.0,-9.68,-74.2,6.74,1876.0,4495.19,4215.04
1115,3.35869501,6.61522739,2017-04-01 13:00:34.500,-97.78,-9.62,-74.08,7.39,1876.0,5043.66,2838.58
1116,3.35876014,6.61513433,2017-04-01 13:00:35.500,-100.62,-10.59,-75.99,4.2,1876.0,5919.95,3469.4
1117,3.35882775,6.6150334,2017-04-01 13:00:36.500,-106.48,-12.55,-79.68,-1.81,1876.0,2543.32,1153.78
1118,3.35889389,6.6149313,2017-04-01 13:00:37.500,-108.09,-14.18,-79.86,-3.9,1876.0,949.92,646.24
1119,3.35896263,6.61482754,2017-04-01 13:00:38.500,-109.6,-15.55,-79.9,-5.8,1876.0,873.54,400.88
1120,3.35902778,6.61473271,2017-04-01 13:00:39.500,-110.52,-16.06,-79.85,-7.81,1876.0,663.08,196.21
1121,3.35910454,6.6146204,2017-04-01 13:00:40.500,-112.66,-17.68,-80.31,-7.9,1876.0,673.18,57.7
1122,3.35917607,6.61451749,2017-04-01 13:00:41.500,-111.17,-17.78,-78.98,-7.96,1876.0,645.62,11.54
1123,3.35923884,6.6144228,2017-04-01 13:00:42.500,-112.27,-17.56,-79.92,-8.67,1876.0,663.25,11.84
1126,3.35940476,6.61418405,2017-04-01 13:00:45.500,,,,,,189.09,0.0
1127,3.35944167,6.614125,2017-04-01 13:00:46.500,-113.49,-16.35,-82.85,-8.24,1876.0,191.0,0.15
1128,3.35944573,6.61411884,2017-04-01 13:00:47.500,-111.63,-14.08,-83.28,-6.03,1876.0,205.76,0.0
1129,3.35950088,6.61403522,2017-04-01 13:00:48.500,-110.93,-14.37,-82.25,-5.61,1876.0,112.0,0.0
1131,3.35960571,6.61387835,2017-04-01 13:00:50.500,-110.78,-12.37,-84.16,-5.31,1876.0,407.33,0.0
1132,3.35966274,6.61379525,2017-04-01 13:00:51.500,-109.7,-13.35,-82.11,-5.75,1876.0,205.33,1.75
1133,3.35972174,6.61370954,2017-04-01 13:00:52.500,-111.97,-14.04,-83.91,-6.18,1876.0,196.0,1.08
1134,3.35978024,6.61362725,2017-04-01 13:00:53.500,-112.18,-12.95,-85.05,-5.94,1876.0,161.0,0.0
1135,3.35983593,6.61354694,2017-04-01 13:00:54.500,-111.56,-17.06,-80.42,-7.11,1876.0,558.0,173.04
1136,3.35988574,6.61347217,2017-04-01 13:00:55.500,-110.36,-19.1,-77.22,-8.58,1876.0,664.72,454.33
1137,3.35992833,6.613405,2017-04-01 13:00:56.500,-108.56,-17.07,-77.44,-6.51,1876.0,695.82,795.94
1138,3.35999349,6.61329955,2017-04-01 13:00:57.500,-105.91,-13.84,-78.06,-2.35,1876.0,1946.15,1673.19
1139,3.36002833,6.61324667,2017-04-01 13:00:58.500,-106.02,-13.13,-78.8,-2.27,1876.0,1711.78,1247.55
1140,3.36005226,6.61320839,2017-04-01 13:00:59.500,-106.01,-13.27,-78.42,-2.63,1876.0,1657.73,1258.89
1141,3.36007118,6.61317509,2017-04-01 13:01:00.500,-107.51,-14.08,-79.35,-3.73,1876.0,1728.55,1027.01
1142,3.36008873,6.61313325,2017-04-01 13:01:01.500,-107.11,-13.61,-79.31,-3.58,1876.0,1071.42,496.04
1143,3.3600981,6.61309113,2017-04-01 13:01:02.500,-109.34,-15.03,-80.0,-6.18,1876.0,713.73,230.99
1144,3.36010147,6.6130461,2017-04-01 13:01:03.500,-108.47,-15.15,-79.2,-4.88,1876.0,685.94,357.74
1145,3.36009493,6.61300025,2017-04-01 13:01:04.500,-109.16,-15.94,-78.9,-4.98,1876.0,852.9,253.86
1146,3.36006943,6.61293921,2017-04-01 13:01:05.500,-110.4,-17.03,-79.25,-5.8,1876.0,678.62,335.62
1147,3.36002542,6.61288659,2017-04-01 13:01:06.500,-110.18,-17.04,-79.11,-5.82,1876.0,625.18,253.78
1148,3.35996518,6.61283353,2017-04-01 13:01:07.500,-111.28,-18.14,-79.01,-7.13,1876.0,614.75,220.51
1149,3.35988543,6.61277552,2017-04-01 13:01:08.500,-109.73,-15.92,-79.74,-5.24,1876.0,619.28,300.03
1150,3.35981562,6.61272606,2017-04-01 13:01:09.500,-109.71,-14.38,-81.19,-4.65,1876.0,659.81,392.77
1151,3.35973164,6.61266441,2017-04-01 13:01:10.500,-110.02,-16.78,-79.19,-5.55,1876.0,855.66,623.11
1152,3.35964756,6.6126032,2017-04-01 13:01:11.500,-108.18,-16.06,-78.08,-3.34,1876.0,832.91,635.01
1153,3.35956783,6.61254675,2017-04-01 13:01:12.500,-110.26,-16.15,-79.92,-4.97,1876.0,877.39,336.51
1154,3.35954167,6.61252833,2017-04-01 13:01:13.500,-105.42,-13.29,-78.08,-1.88,1876.0,870.73,600.88
1155,3.35934677,6.61239726,2017-04-01 13:01:14.500,-109.51,-16.08,-79.29,-6.02,1876.0,1288.22,461.59
1156,3.35918238,6.61228715,2017-04-01 13:01:15.500,-110.23,-16.28,-79.8,-6.28,1876.0,624.57,220.17
1157,3.35909533,6.61222871,2017-04-01 13:01:16.500,-108.79,-14.94,-79.76,-5.17,1876.0,837.48,403.76
1158,3.35900351,6.61216947,2017-04-01 13:01:17.500,-106.8,-13.36,-79.38,-2.8,1876.0,1027.82,832.51
1159,3.35898333,6.61215667,2017-04-01 13:01:18.500,-108.39,-13.89,-80.38,-4.54,1876.0,1545.96,403.89
1160,3.35886768,6.61207913,2017-04-01 13:01:19.500,-108.32,-14.83,-79.43,-4.04,1876.0,1368.77,611.61
1161,3.35879193,6.61202961,2017-04-01 13:01:20.500,-107.63,-15.1,-78.48,-2.36,1876.0,1166.95,462.15
1162,3.35873942,6.61199732,2017-04-01 13:01:21.500,-106.78,-13.89,-78.82,-2.6,1876.0,1490.33,761.85
1163,3.35869226,6.61197649,2017-04-01 13:01:22.500,-107.46,-14.96,-78.48,-4.09,1876.0,2012.54,819.65
1164,3.35867833,6.61197167,2017-04-01 13:01:23.500,-107.31,-14.47,-78.79,-2.83,1876.0,1436.16,704.79
1165,3.35864067,6.61196612,2017-04-01 13:01:24.500,-109.53,-16.18,-79.31,-6.58,1876.0,1628.7,514.68
1166,3.35860594,6.61196858,2017-04-01 13:01:25.500,-109.83,-16.69,-79.12,-5.73,1876.0,943.41,369.27
1167,3.3585794,6.61198354,2017-04-01 13:01:26.500,-110.33,-16.54,-79.76,-5.5,1876.0,775.27,299.95
1168,3.35855294,6.61200706,2017-04-01 13:01:27.500,-111.66,-17.08,-80.52,-7.83,1876.0,990.41,369.27
1169,3.35854167,6.61201833,2017-04-01 13:01:28.500,-108.03,-14.75,-79.2,-3.15,1876.0,1181.73,819.36
1170,3.35850767,6.61205859,2017-04-01 13:01:29.500,-109.75,-15.39,-80.29,-4.29,1876.0,2043.46,450.03
1171,3.35846244,6.61211301,2017-04-01 13:01:30.500,-109.35,-15.76,-79.48,-5.35,1876.0,794.09,323.12
1172,3.35842452,6.61215996,2017-04-01 13:01:31.500,-103.28,-11.7,-77.55,-0.18,1876.0,1667.88,1348.2
1173,3.35838972,6.61220216,2017-04-01 13:01:32.500,-103.94,-12.02,-77.86,0.07,1876.0,2860.96,2414.19
1174,3.35837333,6.61222167,2017-04-01 13:01:33.500,-107.75,-13.71,-79.98,-2.41,1876.0,2828.32,1216.11
1175,3.35834221,6.61226317,2017-04-01 13:01:34.500,-111.73,-17.35,-80.36,-7.8,1876.0,1162.13,496.2
1176,3.35829344,6.61232607,2017-04-01 13:01:35.500,-113.59,-19.91,-79.64,-9.47,1876.0,619.9,288.43
1177,3.35825275,6.61237327,2017-04-01 13:01:36.500,-113.6,-19.36,-79.97,-7.95,1876.0,593.47,219.24
1178,3.35821983,6.61241126,2017-04-01 13:01:37.500,-113.77,-20.12,-79.59,-9.4,1876.0,553.52,138.48
1179,3.35819833,6.61243667,2017-04-01 13:01:38.500,-114.01,-20.81,-79.14,-9.17,1876.0,619.77,161.55
1180,3.35816497,6.61248036,2017-04-01 13:01:39.500,-111.58,-19.24,-78.28,-8.21,1876.0,600.6,369.23
1181,3.3581141,6.61254664,2017-04-01 13:01:40.500,-113.07,-19.14,-79.82,-8.45,1876.0,644.58,381.6
1182,3.35808164,6.61258678,2017-04-01 13:01:41.500,-112.53,-19.8,-78.59,-9.29,1876.0,644.24,426.85
1183,3.35805102,6.61262224,2017-04-01 13:01:42.500,-111.41,-17.21,-80.14,-8.02,1876.0,615.12,450.04
1184,3.35803167,6.612645,2017-04-01 13:01:43.500,-110.11,-16.2,-79.84,-6.7,1876.0,1166.91,732.26
1185,3.35801036,6.61266906,2017-04-01 13:01:44.500,-109.17,-15.67,-79.48,-5.32,1876.0,929.86,856.9
1186,3.35797348,6.61271072,2017-04-01 13:01:45.500,-109.54,-15.63,-79.88,-5.89,1876.0,1149.71,672.46
1187,3.35794595,6.61274072,2017-04-01 13:01:46.500,-107.37,-14.32,-78.9,-4.79,1876.0,1226.89,1177.93
1188,3.35791621,6.61277149,2017-04-01 13:01:47.500,-105.75,-13.23,-78.48,-2.16,1876.0,1742.29,1707.84
1189,3.35788926,6.61280074,2017-04-01 13:01:48.500,-106.05,-12.96,-79.0,-1.61,1876.0,2128.37,1477.03
1190,3.35786562,6.61282398,2017-04-01 13:01:49.500,-102.53,-11.42,-77.05,1.47,1876.0,1867.21,1454.03
1191,3.35783984,6.61284752,2017-04-01 13:01:50.500,-94.13,-9.24,-70.85,10.35,1876.0,5654.8,4759.93
1192,3.35781664,6.61286597,2017-04-01 13:01:51.500,-102.56,-11.32,-77.17,1.86,1876.0,6475.65,1234.34
1193,3.3577952,6.61287907,2017-04-01 13:01:52.500,-100.19,-10.96,-75.19,3.56,1876.0,2718.33,1984.69
1194,3.35777269,6.61288919,2017-04-01 13:01:53.500,-104.31,-12.25,-78.02,0.22,1876.0,3103.73,1811.83
1195,3.35774898,6.612893,2017-04-01 13:01:54.500,-98.6,-10.43,-74.16,6.18,1876.0,4683.26,4551.87
1196,3.35772922,6.61289075,2017-04-01 13:01:55.500,-92.95,-9.34,-69.58,9.92,1876.0,5527.1,6436.39
1197,3.35771712,6.61288576,2017-04-01 13:01:56.500,-89.7,-9.06,-66.63,11.69,1876.0,9380.68,8130.59
1198,3.35771167,6.61288167,2017-04-01 13:01:57.500,-93.35,-9.61,-69.69,9.75,1876.0,10106.65,8076.74
1199,3.35771194,6.61288167,2017-04-01 13:01:58.500,-95.49,-9.93,-71.55,9.04,1876.0,7980.13,6029.52
1200,3.35771395,6.61288182,2017-04-01 13:01:59.500,-97.41,-10.02,-73.36,7.37,1876.0,6197.04,5663.32
1201,3.35772031,6.61288333,2017-04-01 13:02:00.500,-97.59,-9.67,-73.88,5.94,1876.0,5445.6,4847.54
1202,3.35772333,6.61288333,2017-04-01 13:02:01.500,-98.13,-10.63,-73.43,5.46,1876.0,6201.56,4107.08
1203,3.35772333,6.61288333,2017-04-01 13:02:02.500,-101.56,-11.24,-76.31,1.6,1876.0,5420.46,3679.72
1204,3.35772397,6.61288317,2017-04-01 13:02:03.500,-100.02,-10.86,-75.15,4.76,1876.0,3489.5,3510.56
1205,3.35773065,6.6128815,2017-04-01 13:02:04.500,-101.33,-10.66,-76.66,2.68,1876.0,4568.21,3083.97
1206,3.35773712,6.61288,2017-04-01 13:02:05.500,-101.6,-11.12,-76.45,1.83,1876.0,4457.25,2252.6
1209,3.35774,6.61288181,2017-04-01 13:02:08.500,-100.44,-10.97,-75.42,1.6,1876.0,3395.35,2192.19
1210,3.35774,6.61288333,2017-04-01 13:02:09.500,-98.29,-9.88,-74.35,3.87,1876.0,4021.09,4434.28
1211,3.35773838,6.61288495,2017-04-01 13:02:10.500,-101.66,-11.11,-76.43,1.36,1876.0,5105.19,3457.83
1212,3.35773985,6.61288652,2017-04-01 13:02:11.500,-100.64,-10.9,-75.68,2.44,1876.0,3126.52,1938.55
1213,3.35774004,6.61288659,2017-04-01 13:02:12.500,-100.78,-10.73,-76.02,2.7,1876.0,2656.3,2719.21
1214,3.35774167,6.61288333,2017-04-01 13:02:13.500,-100.87,-11.15,-75.67,2.9,1876.0,3738.66,3404.09
1216,3.35763155,6.61302224,2017-04-01 13:03:05.500,-107.4,-12.41,-80.92,-3.24,1876.0,3396.7,1415.07
1217,3.35726363,6.6134864,2017-04-01 13:03:06.500,-107.2,-11.67,-81.51,-3.73,1876.0,1458.76,900.05
1218,3.35723925,6.6135169,2017-04-01 13:03:07.500,-107.81,-12.17,-81.62,-4.26,1876.0,1688.74,1234.71
1219,3.35721582,6.61354508,2017-04-01 13:03:08.500,-109.48,-12.89,-82.49,-4.29,1876.0,1279.41,992.36
1220,3.35719142,6.61357358,2017-04-01 13:03:09.500,-110.23,-14.78,-81.36,-5.52,1876.0,954.78,715.43
1221,3.3571701,6.61359675,2017-04-01 13:03:10.500,-110.65,-13.78,-82.67,-5.88,1876.0,1004.41,865.26
1222,3.35716062,6.6136114,2017-04-01 13:03:11.500,-109.91,-13.21,-82.38,-5.03,1876.0,1032.11,853.96
1223,3.35715096,6.61362475,2017-04-01 13:03:12.500,-109.07,-12.01,-82.78,-3.81,1876.0,1335.71,1654.02
1224,3.35714596,6.61363404,2017-04-01 13:03:13.500,-110.32,-14.15,-82.06,-7.03,1876.0,1911.36,669.9
1225,3.35714167,6.61363862,2017-04-01 13:03:14.500,-109.28,-16.4,-78.81,-9.04,1876.0,1138.03,819.29
1226,3.35714167,6.61364,2017-04-01 13:03:15.500,-109.85,-17.14,-78.65,-8.74,1876.0,763.08,519.16
1227,3.35714167,6.61364,2017-04-01 13:03:16.500,-109.05,-15.24,-79.61,-7.86,1876.0,817.5,402.3
1228,3.35714167,6.61364,2017-04-01 13:03:17.500,-111.25,-19.03,-78.22,-9.41,1876.0,916.23,672.87
1229,3.35714167,6.61363989,2017-04-01 13:03:18.500,-111.78,-17.43,-80.33,-8.51,1876.0,731.3,285.84
1230,3.35714167,6.61363833,2017-04-01 13:03:19.500,-107.9,-10.57,-83.33,-2.68,1876.0,576.47,0.0
1231,3.35714167,6.61363833,2017-04-01 13:03:20.500,-109.13,-12.16,-82.92,-6.92,1876.0,187.11,1.73
1233,3.35714167,6.61363833,2017-04-01 13:03:22.500,-110.36,-13.81,-82.48,-8.25,1876.0,124.0,0.0
1234,3.35714167,6.61363833,2017-04-01 13:03:23.500,-112.19,-14.71,-82.75,-9.14,1876.0,229.33,42.12
1235,3.35714167,6.61363833,2017-04-01 13:03:24.500,-116.48,-18.22,-83.67,-8.21,1876.0,448.0,2.49
1236,3.35714167,6.61363833,2017-04-01 13:03:25.500,-109.7,-13.09,-82.48,-3.88,1876.0,163.69,0.0
1238,3.35714167,6.61363833,2017-04-01 13:03:27.500,-110.4,-12.43,-83.65,-7.74,1876.0,161.14,2.31
1239,3.35714167,6.61363833,2017-04-01 13:03:28.500,-108.69,-13.0,-81.65,-7.32,1876.0,177.41,4.09
1240,3.35714167,6.61363833,2017-04-01 13:03:29.500,-108.88,-15.02,-79.71,-8.31,1876.0,312.0,36.24
1241,3.35714167,6.61363833,2017-04-01 13:03:30.500,-107.82,-15.23,-78.44,-8.54,1876.0,1152.44,519.15
1242,3.35714167,6.61363833,2017-04-01 13:03:31.500,-107.84,-15.45,-78.3,-7.5,1876.0,1024.67,496.2
1243,3.35714167,6.61363833,2017-04-01 13:03:32.500,-107.83,-15.19,-78.55,-7.55,1876.0,1156.89,380.79
1244,3.35714167,6.61363833,2017-04-01 13:03:33.500,-112.16,-18.15,-79.32,-9.9,1876.0,736.66,207.71
1245,3.3571419,6.61363845,2017-04-01 13:03:34.500,-110.02,-18.06,-77.73,-8.95,1876.0,1178.5,472.94
1246,3.357145,6.61364,2017-04-01 13:03:35.500,-111.6,-18.74,-78.36,-9.75,1876.0,1033.87,530.79
1247,3.3571466,6.61364335,2017-04-01 13:03:36.500,-110.74,-16.82,-79.58,-7.59,1876.0,727.01,507.57
1248,3.35714333,6.61365,2017-04-01 13:03:37.500,-106.5,-10.66,-81.67,-1.91,1876.0,863.59,19.36
1249,3.35713208,6.61365965,2017-04-01 13:03:38.500,-106.65,-12.85,-79.55,-4.26,1876.0,885.33,334.53
1250,3.3571142,6.61367588,2017-04-01 13:03:39.500,-104.98,-12.81,-78.0,-3.09,1876.0,1474.8,1269.48
1251,3.35708792,6.61370049,2017-04-01 13:03:40.500,-106.57,-12.47,-79.79,-3.09,1876.0,1345.58,1015.24
1252,3.35706124,6.61372869,2017-04-01 13:03:41.500,-105.61,-11.48,-79.79,-1.9,1876.0,1757.04,1546.22
1253,3.35703396,6.61375929,2017-04-01 13:03:42.500,-103.52,-10.39,-78.97,0.59,1876.0,2149.8,1815.35
1254,3.35700791,6.61378842,2017-04-01 13:03:43.500,-100.83,-9.49,-77.13,2.81,1876.0,2621.49,2561.79
1255,3.35697969,6.61381995,2017-04-01 13:03:44.500,-96.73,-9.13,-73.38,7.22,1876.0,3762.1,4522.11
1256,3.35695577,6.61385259,2017-04-01 13:03:45.500,-93.12,-8.68,-70.38,9.62,1876.0,7221.35,6373.09
1257,3.35693103,6.6138867,2017-04-01 13:03:46.500,-93.69,-8.78,-70.82,9.63,1876.0,8252.44,7031.29
1258,3.35690336,6.61392475,2017-04-01 13:03:47.500,-92.58,-8.65,-69.82,10.71,1876.0,8708.22,7330.07
1259,3.35687774,6.61395999,2017-04-01 13:03:48.500,-93.74,-8.8,-70.76,9.03,1876.0,7389.97,6553.15
1260,3.35684865,6.6139971,2017-04-01 13:03:49.500,-94.22,-8.49,-71.56,8.74,1876.0,7252.86,6009.96
1261,3.35681409,6.61404684,2017-04-01 13:03:50.500,-92.71,-8.69,-69.82,9.78,1876.0,6553.3,6272.35
1262,3.35678847,6.614083,2017-04-01 13:03:51.500,-91.0,-8.63,-68.16,10.75,1876.0,7827.9,7581.1
1263,3.35676935,6.61410653,2017-04-01 13:03:52.500,-85.58,-8.56,-62.82,15.95,1876.0,12506.68,11275.44
1264,3.356765,6.61411167,2017-04-01 13:03:53.500,-84.51,-8.3,-61.89,16.05,1876.0,10653.01,10458.11
1265,3.3567356,6.6141389,2017-04-01 13:03:54.500,-80.27,-7.87,-58.23,18.88,1876.0,12916.46,12181.54
1266,3.35670334,6.61416871,2017-04-01 13:03:55.500,-78.0,-8.21,-55.54,19.94,1876.0,14391.36,12932.66
1267,3.35668023,6.61419144,2017-04-01 13:03:56.500,-81.31,-8.15,-58.86,16.11,1876.0,12093.55,11780.54
1268,3.35665956,6.61421108,2017-04-01 13:03:57.500,-83.41,-8.35,-60.92,17.13,1876.0,15041.8,10403.86
1269,3.35665,6.61422,2017-04-01 13:03:58.500,-73.24,-8.45,-50.33,23.25,1876.0,13309.72,14309.48
1270,3.35661211,6.61425789,2017-04-01 13:03:59.500,-82.56,-8.01,-60.02,17.61,1876.0,15174.86,9412.0
1271,3.35658554,6.6142855,2017-04-01 13:04:00.500,-84.59,-8.57,-61.82,15.77,1876.0,12199.99,10274.27
1272,3.3565619,6.61431075,2017-04-01 13:04:01.500,-81.87,-8.19,-59.48,16.99,1876.0,10445.82,10407.1
