RSRP,RSRQ,RSSI,PCC_SINR,PCC_PHY_Thruput_DL,PDCP_Thruput_DL
-80.03,-10.14,-55.55,10.67,6091.82,5515.44
-81.77,-10.59,-56.95,8.78,5453.16,3184.98
-81.77,-10.59,-56.95,8.78,5453.16,3184.98
-81.65,-9.85,-57.62,10.89,6689.96,5969.75
-81.65,-9.85,-57.62,10.89,6689.96,5969.75
-82.03,-9.99,-57.61,12.81,7523.17,6548.91
-82.03,-9.99,-57.61,12.81,7523.17,6548.91
-79.87,-10.34,-55.39,12.55,9313.53,8482.23
-79.87,-10.34,-55.39,12.55,9313.53,8482.23
-77.2,-10.99,-52.02,8.24,7875.7,6841.38
-77.2,-10.99,-52.02,8.24,7875.7,6841.38
-75.84,-10.01,-51.21,13.27,6288.97,3607.67
-75.84,-10.01,-51.21,13.27,6288.97,3607.67
-74.13,-9.25,-50.53,13.74,9464.89,8437.14
-74.13,-9.25,-50.53,13.74,9464.89,8437.14
-72.89,-8.89,-49.2,15.59,10846.92,9860.62
-72.89,-8.89,-49.2,15.59,10846.92,9860.62
-72.68,-9.04,-49.15,16.83,15679.71,14665.72
-72.68,-9.04,-49.15,16.83,15679.71,14665.72
-75.53,-8.29,-52.91,16.41,14184.33,13263.47
-75.53,-8.29,-52.91,16.41,14184.33,13263.47
-76.79,-8.31,-54.35,15.52,12751.55,11931.4
-76.79,-8.31,-54.35,15.52,12751.55,11931.4
-77.47,-7.84,-55.47,15.68,12167.25,9895.71
-77.47,-7.84,-55.47,15.68,12167.25,9895.71
-76.44,-7.81,-54.2,15.39,12041.76,8922.85
-76.44,-7.81,-54.2,15.39,12041.76,8922.85
-77.05,-8.02,-54.69,10.6,7819.58,8013.03
-77.05,-8.02,-54.69,10.6,7819.58,8013.03
-75.61,-7.79,-53.3,12.46,10198.66,9140.23
-75.61,-7.79,-53.3,12.46,10198.66,9140.23
-74.67,-8.41,-52.03,15.78,11142.72,9857.34
-74.67,-8.41,-52.03,15.78,11142.72,9857.34
-73.93,-7.92,-51.68,18.41,15271.09,12256.81
-73.93,-7.92,-51.68,18.41,15271.09,12256.81
-74.77,-7.42,-52.93,17.84,13595.82,11565.32
-74.77,-7.42,-52.93,17.84,13595.82,11565.32
-76.04,-7.14,-54.48,16.44,13981.68,12755.51
-76.04,-7.14,-54.48,16.44,13981.68,12755.51
-73.01,-8.26,-50.51,19.42,13658.51,12312.77
-73.01,-8.26,-50.51,19.42,13658.51,12312.77
-75.14,-8.24,-52.57,19.56,17427.47,15661.78
-75.14,-8.24,-52.57,19.56,17427.47,15661.78
-78.3,-8.25,-55.86,18.2,16315.62,14828.34
-78.3,-8.25,-55.86,18.2,16315.62,14828.34
-77.59,-8.05,-55.18,18.68,14040.88,13128.81
-77.59,-8.05,-55.18,18.68,14040.88,13128.81
-81.07,-8.33,-58.33,15.43,12435.21,10724.51
-81.07,-8.33,-58.33,15.43,12435.21,10724.51
-80.14,-8.21,-57.71,16.15,12313.5,11471.21
-80.14,-8.21,-57.71,16.15,12313.5,11471.21
-79.33,-8.28,-56.78,16.42,13524.1,12258.4
-79.33,-8.28,-56.78,16.42,13524.1,12258.4
-80.52,-8.1,-58.14,15.34,12970,11713.4
-80.52,-8.1,-58.14,15.34,12970,11713.4
-79.57,-8.14,-57.15,16.43,10830.3,9757.25
-79.57,-8.14,-57.15,16.43,10830.3,9757.25
-76.64,-7.62,-54.61,16.64,12374.29,10389.93
-76.64,-7.62,-54.61,16.64,12374.29,10389.93
-74.86,-8.31,-52.09,17.58,14144.49,12745.8
-74.86,-8.31,-52.09,17.58,14144.49,12745.8
-75.25,-8.39,-52.6,19.01,15219.76,13852.15
-75.25,-8.39,-52.6,19.01,15219.76,13852.15
-78.39,-8.02,-56.16,17.53,13873.44,12475.82
-78.39,-8.02,-56.16,17.53,13873.44,12475.82
-77.79,-8.13,-55.45,17.03,13945.37,12865.63
-77.79,-8.13,-55.45,17.03,13945.37,12865.63
-75.84,-8.38,-53.11,17.35,12807.07,10740.84
-75.84,-8.38,-53.11,17.35,12807.07,10740.84
-77.21,-7.63,-55.31,16.05,10061.72,8661.83
-77.21,-7.63,-55.31,16.05,10061.72,8661.83
-74.51,-8.65,-51.67,19.62,12815.62,11801.41
-74.51,-8.65,-51.67,19.62,12815.62,11801.41
-75.67,-8.72,-52.79,18.28,12617.18,10762.6
-75.67,-8.72,-52.79,18.28,12617.18,10762.6
-80.57,-8,-58.49,17.64,13524.69,11713.51
-80.57,-8,-58.49,17.64,13524.69,11713.51
-79.47,-8.57,-56.82,18.72,9457.24,8456.25
-79.47,-8.57,-56.82,18.72,9457.24,8456.25
-79.41,-8.49,-56.72,18.26,12279.29,10324.99
-79.41,-8.49,-56.72,18.26,12279.29,10324.99
-78.69,-8.76,-55.81,16.46,7355.42,6545.55
-78.69,-8.76,-55.81,16.46,7355.42,6545.55
-78.73,-8.57,-56.1,17.44,11342,6630.39
-78.73,-8.57,-56.1,17.44,11342,6630.39
-79.3,-8.64,-56.56,18.78,13333.54,10603.31
-79.3,-8.64,-56.56,18.78,13333.54,10603.31
-81.89,-8.18,-59.47,17.13,8212.94,7994.5
-81.89,-8.18,-59.47,17.13,8212.94,7994.5
-82.22,-7.79,-60.02,16.25,10525.3,8401.78
-82.22,-7.79,-60.02,16.25,10525.3,8401.78
-82.11,-8.57,-59.32,16.49,9300.66,8242.04
-82.11,-8.57,-59.32,16.49,9300.66,8242.04
-77.37,-8.3,-54.88,20.03,12774.75,11340.41
-77.37,-8.3,-54.88,20.03,12774.75,11340.41
-79.45,-7.88,-57.22,18.8,13985.35,12347.26
-79.45,-7.88,-57.22,18.8,13985.35,12347.26
-79.02,-8.32,-56.39,16.77,13700.24,12342
-79.02,-8.32,-56.39,16.77,13700.24,12342
-77.94,-8.15,-55.37,16.65,11124.61,10234.37
-77.94,-8.15,-55.37,16.65,11124.61,10234.37
-78.43,-7.91,-56.12,17.29,12048.96,10850.99
-78.43,-7.91,-56.12,17.29,12048.96,10850.99
-78.46,-7.92,-56.24,18.93,12696.44,10698.25
-78.46,-7.92,-56.24,18.93,12696.44,10698.25
-79.95,-7.4,-58.22,16.64,11726.59,10957.51
-79.95,-7.4,-58.22,16.64,11726.59,10957.51
-77.52,-7.46,-55.36,16.79,14362.52,12789.82
-77.52,-7.46,-55.36,16.79,14362.52,12789.82
-77.24,-7.86,-54.92,17.19,11851.09,10694.49
-77.24,-7.86,-54.92,17.19,11851.09,10694.49
-77.98,-7.95,-55.48,16.64,13634.66,12254.8
-77.98,-7.95,-55.48,16.64,13634.66,12254.8
-76.03,-8.35,-53.26,16.5,15977.29,14735.41
-76.03,-8.35,-53.26,16.5,15977.29,14735.41
-76.16,-8.08,-53.55,18.16,20070.03,18377.62
-76.16,-8.08,-53.55,18.16,20070.03,18377.62
-72.97,-8.23,-50.48,19.11,15306.56,13699.88
-72.97,-8.23,-50.48,19.11,15306.56,13699.88
-72.9,-8.57,-49.99,19.86,15762.03,12813.12
-72.9,-8.57,-49.99,19.86,15762.03,12813.12
-74.52,-8.53,-51.68,19.98,21482.27,19241.71
-74.52,-8.53,-51.68,19.98,21482.27,19241.71
-76.58,-8.31,-53.89,17.98,17026.73,15283.2
-76.58,-8.31,-53.89,17.98,17026.73,15283.2
-76.33,-8.37,-53.48,18.59,17300.22,15973.97
-76.33,-8.37,-53.48,18.59,17300.22,15973.97
-77.95,-8.36,-55.27,16.66,16835.15,15188.19
-77.95,-8.36,-55.27,16.66,16835.15,15188.19
-77.3,-8.17,-54.95,16.79,13931.98,12729.53
-77.3,-8.17,-54.95,16.79,13931.98,12729.53
-74.55,-7.91,-52.38,18.68,16595.51,15151.39
-74.55,-7.91,-52.38,18.68,16595.51,15151.39
-71.58,-8.57,-48.73,21.3,14678,12968.06
-71.58,-8.57,-48.73,21.3,14678,12968.06
-71.14,-8.71,-48.38,16.91,13767.71,11561.38
-71.14,-8.71,-48.38,16.91,13767.71,11561.38
-71.72,-8.75,-48.81,20.36,15015.79,12396.46
-71.72,-8.75,-48.81,20.36,15015.79,12396.46
-72.76,-8.6,-49.95,21.1,15238.62,14303.75
-72.76,-8.6,-49.95,21.1,15238.62,14303.75
-74.14,-8.35,-51.58,20.52,15002.54,13504.18
-74.14,-8.35,-51.58,20.52,15002.54,13504.18
-76.67,-8.07,-54.27,19.59,16569.25,14818.3
-76.67,-8.07,-54.27,19.59,16569.25,14818.3
-76.55,-8.13,-54.27,18.56,14701.92,10522.77
-76.55,-8.13,-54.27,18.56,14701.92,10522.77
-77.62,-8.24,-55.21,17.71,15453.18,13708.9
-77.62,-8.24,-55.21,17.71,15453.18,13708.9
-77.36,-7.58,-55.22,15.81,13751.35,12654.79
-77.36,-7.58,-55.22,15.81,13751.35,12654.79
-75.85,-8.08,-53.39,16.64,14954.94,13422.69
-75.85,-8.08,-53.39,16.64,14954.94,13422.69
-76.48,-7.98,-54.21,16.71,14152.56,13117.1
-76.48,-7.98,-54.21,16.71,14152.56,13117.1
-79.25,-7.87,-56.81,15.25,12695.03,11360.13
-79.25,-7.87,-56.81,15.25,12695.03,11360.13
-78.55,-7.53,-56.66,16.65,14456.99,13095.88
-78.55,-7.53,-56.66,16.65,14456.99,13095.88
-80.3,-8.04,-57.94,16.35,12318.26,11104.76
-80.3,-8.04,-57.94,16.35,12318.26,11104.76
-78.99,-8.44,-56.48,16.07,12429.85,11357.61
-78.99,-8.44,-56.48,16.07,12429.85,11357.61
-80.34,-8.26,-57.66,14.84,11577.05,10554.76
-80.34,-8.26,-57.66,14.84,11577.05,10554.76
-80.31,-7.79,-58.36,14.32,12268.53,10105.29
-80.31,-7.79,-58.36,14.32,12268.53,10105.29
-84.53,-7.94,-62.26,11.8,6931.28,5300.26
-84.53,-7.94,-62.26,11.8,6931.28,5300.26
-83.42,-7.38,-61.61,11.82,6695.16,5927.59
-83.42,-7.38,-61.61,11.82,6695.16,5927.59
-82.35,-7.79,-60.21,11.77,7667.23,7336.57
-82.35,-7.79,-60.21,11.77,7667.23,7336.57
-82.36,-8.06,-60.05,12.73,7705.29,7102.22
-82.36,-8.06,-60.05,12.73,7705.29,7102.22
-86.44,-8.45,-63.73,8.8,6269.01,2788.31
-86.44,-8.45,-63.73,8.8,6269.01,2788.31
-88.12,-8.26,-65.74,5.62,3192.85,3096.34
-88.12,-8.26,-65.74,5.62,3192.85,3096.34
-90.02,-9.07,-66.7,4.84,3115.68,1244.15
-90.02,-9.07,-66.7,4.84,3115.68,1244.15
-89.18,-9.32,-65.6,5.97,3818.71,2561.58
-89.18,-9.32,-65.6,5.97,3818.71,2561.58
-87.98,-9.66,-64.24,7.23,3753.75,3508.38
-87.98,-9.66,-64.24,7.23,3753.75,3508.38
-85.87,-8.43,-63.31,8.98,6759.41,5958.34
-85.87,-8.43,-63.31,8.98,6759.41,5958.34
-87.04,-8.56,-64.44,7.79,6106.99,5646.27
-87.04,-8.56,-64.44,7.79,6106.99,5646.27
-89.42,-9.57,-65.73,6.71,5119.35,4454.01
-89.42,-9.57,-65.73,6.71,5119.35,4454.01
-89.15,-10.5,-64.59,5.11,4425.7,3704.32
-89.15,-10.5,-64.59,5.11,4425.7,3704.32
-88.55,-9.38,-64.91,6.19,3995.42,3330.22
-88.55,-9.38,-64.91,6.19,3995.42,3330.22
-88.04,-9.74,-64.07,6.47,4351.77,4187.87
-88.04,-9.74,-64.07,6.47,4351.77,4187.87
-87.28,-8.64,-64.42,8.94,6298.83,5548.83
-87.28,-8.64,-64.42,8.94,6298.83,5548.83
-85.64,-8.32,-63.17,9.91,7473.97,7107.13
-85.64,-8.32,-63.17,9.91,7473.97,7107.13
-85.44,-8.96,-62.4,8.71,8123.52,7286.97
-85.44,-8.96,-62.4,8.71,8123.52,7286.97
-83.64,-8.45,-61.08,11.2,8448.67,7105.84
-83.64,-8.45,-61.08,11.2,8448.67,7105.84
-84.28,-8.51,-61.74,10.7,7522.77,7323.71
-84.28,-8.51,-61.74,10.7,7522.77,7323.71
-88.17,-9.64,-64.44,4.03,5170.12,3671.19
-88.17,-9.64,-64.44,4.03,5170.12,3671.19
-87.21,-9.23,-63.88,7.5,4613.77,2723.58
-87.21,-9.23,-63.88,7.5,4613.77,2723.58
-88.61,-8.94,-65.54,7.78,5339.03,3969.06
-88.61,-8.94,-65.54,7.78,5339.03,3969.06
-88.92,-9.86,-64.87,6.83,5324.46,4846.47
-88.92,-9.86,-64.87,6.83,5324.46,4846.47
-88.63,-9.41,-64.9,7.73,5289.23,4676.63
-88.63,-9.41,-64.9,7.73,5289.23,4676.63
-86.17,-9.2,-62.81,9.33,6680.8,6093.67
-86.17,-9.2,-62.81,9.33,6680.8,6093.67
-86.98,-8.54,-64.2,10.55,7066.71,6791.59
-86.98,-8.54,-64.2,10.55,7066.71,6791.59
-85.94,-8.1,-63.64,12.15,10179.79,8743.74
-85.94,-8.1,-63.64,12.15,10179.79,8743.74
-87.99,-8.72,-65.01,8.56,7482.61,6284.5
-87.99,-8.72,-65.01,8.56,7482.61,6284.5
-85.88,-8.17,-62.99,11.28,7439.13,6683.58
-85.88,-8.17,-62.99,11.28,7439.13,6683.58
-78.98,-8.75,-56.11,14.65,9927.23,8659.14
-78.98,-8.75,-56.11,14.65,9927.23,8659.14
-84.92,-9.14,-61.62,8.53,8020.49,6311.63
-84.92,-9.14,-61.62,8.53,8020.49,6311.63
-83.75,-7.72,-61.75,12.23,7008.42,6517.15
-83.75,-7.72,-61.75,12.23,7008.42,6517.15
-80.53,-8.68,-57.69,13.9,9631.79,8908.21
-80.53,-8.68,-57.69,13.9,9631.79,8908.21
-83.75,-8.22,-61.14,10.46,8336.49,7145.43
-83.75,-8.22,-61.14,10.46,8336.49,7145.43
-81.93,-8.31,-59.32,11.32,10188.49,9148.48
-81.93,-8.31,-59.32,11.32,10188.49,9148.48
-84.33,-7.99,-62.16,9.17,7577,6737.62
-84.33,-7.99,-62.16,9.17,7577,6737.62
-84.86,-8.95,-61.8,6.76,5906.33,4973.28
-84.86,-8.95,-61.8,6.76,5906.33,4973.28
-85.03,-10.11,-60.71,7.4,4874.99,4135.41
-85.03,-10.11,-60.71,7.4,4874.99,4135.41
-84.84,-8.42,-62.31,8.65,5298.76,4902.22
-84.84,-8.42,-62.31,8.65,5298.76,4902.22
-83.8,-8.47,-61.1,9.87,6617.93,5884.51
-83.8,-8.47,-61.1,9.87,6617.93,5884.51
-86.27,-9.4,-62.71,6.13,3828.56,3139.02
-86.27,-9.4,-62.71,6.13,3828.56,3139.02
-85.35,-8.41,-62.72,8.68,4915.94,4254.26
-85.35,-8.41,-62.72,8.68,4915.94,4254.26
-86.15,-9.28,-62.68,7.22,4839.88,3887.35
-86.15,-9.28,-62.68,7.22,4839.88,3887.35
-86.21,-7.99,-64.07,8.43,3225.55,2449.91
-86.21,-7.99,-64.07,8.43,3225.55,2449.91
-86.4,-7.72,-64.54,10.09,4727.23,4226.97
-86.4,-7.72,-64.54,10.09,4727.23,4226.97
-85.91,-7.41,-64.31,9.6,4477.52,3928.06
-85.91,-7.41,-64.31,9.6,4477.52,3928.06
-83.23,-7.69,-61.47,11.07,5524.92,5108.43
-83.23,-7.69,-61.47,11.07,5524.92,5108.43
-83.75,-7.99,-61.59,10.26,5128.47,4242.9
-83.75,-7.99,-61.59,10.26,5128.47,4242.9
-83.96,-7.86,-61.88,11.13,5556.37,5016.17
-83.96,-7.86,-61.88,11.13,5556.37,5016.17
-78.55,-7.92,-56.18,12.41,5666.43,6307.76
-78.55,-7.92,-56.18,12.41,5666.43,6307.76
-79.8,-8.32,-57.37,11.53,8287.6,6970.15
-79.8,-8.32,-57.37,11.53,8287.6,6970.15
-79.32,-7.66,-57.45,11.55,7397.82,6303.17
-79.32,-7.66,-57.45,11.55,7397.82,6303.17
-83.16,-7.98,-60.93,9.76,7872.58,5001.26
-83.16,-7.98,-60.93,9.76,7872.58,5001.26
-82.57,-7.81,-60.43,10.52,5356.21,3387.97
-82.57,-7.81,-60.43,10.52,5356.21,3387.97
-81.57,-7.2,-60.25,11.18,7995.33,6766.25
-81.57,-7.2,-60.25,11.18,7995.33,6766.25
-81.51,-7.25,-60.12,10.78,7139.75,5768.12
-81.51,-7.25,-60.12,10.78,7139.75,5768.12
-82.71,-8.32,-60.21,10.9,6281.66,5830.84
-82.71,-8.32,-60.21,10.9,6281.66,5830.84
-83.55,-8.41,-60.84,9.82,7682.2,5200.18
-83.55,-8.41,-60.84,9.82,7682.2,5200.18
-85.53,-8.76,-62.56,7.73,4190.02,3294.97
-85.53,-8.76,-62.56,7.73,4190.02,3294.97
-83.98,-8.45,-61.13,8.96,4578.42,3419.82
-83.98,-8.45,-61.13,8.96,4578.42,3419.82
-81.06,-8.31,-58.06,12.19,7268.94,6872.96
-81.06,-8.31,-58.06,12.19,7268.94,6872.96
-80.78,-8.08,-57.79,12.33,8480.59,9339.97
-80.78,-8.08,-57.79,12.33,8480.59,9339.97
-81.69,-8.07,-59.35,10.23,9395.34,6907.65
-81.69,-8.07,-59.35,10.23,9395.34,6907.65
-83.78,-8.66,-60.85,8.84,7517.88,5976.9
-83.78,-8.66,-60.85,8.84,7517.88,5976.9
-86.97,-8.31,-64.46,9.14,5480.48,5455.46
-86.97,-8.31,-64.46,9.14,5480.48,5455.46
-84.56,-8.34,-61.95,10.74,6534.54,6087.23
-84.56,-8.34,-61.95,10.74,6534.54,6087.23
-81.6,-8.05,-58.91,13.09,8427.33,8879.13
-81.6,-8.05,-58.91,13.09,8427.33,8879.13
-84.93,-8.98,-61.9,10.72,8055.89,5925.42
-84.93,-8.98,-61.9,10.72,8055.89,5925.42
-87.08,-9.6,-63.29,6.03,6245.77,4337.05
-87.08,-9.6,-63.29,6.03,6245.77,4337.05
-87.92,-9.26,-64.49,7.58,4585.07,4203.19
-87.92,-9.26,-64.49,7.58,4585.07,4203.19
-84.23,-8.62,-61.44,11.83,5851.08,6059.65
-84.23,-8.62,-61.44,11.83,5851.08,6059.65
-85.83,-8.79,-62.92,10.85,7954.61,5645.3
-85.83,-8.79,-62.92,10.85,7954.61,5645.3
-84.55,-8.69,-61.68,11.93,5572.3,6102.56
-84.55,-8.69,-61.68,11.93,5572.3,6102.56
-88.8,-8.66,-65.22,7.85,5432.94,3847.95
-88.8,-8.66,-65.22,7.85,5432.94,3847.95
-85.78,-9.17,-62.44,8.92,4660.56,2811.74
-85.78,-9.17,-62.44,8.92,4660.56,2811.74
-88.9,-8.85,-65.95,8.69,5869.85,4710.19
-88.9,-8.85,-65.95,8.69,5869.85,4710.19
-86.54,-8.46,-63.86,10.38,5328.26,5161.47
-86.54,-8.46,-63.86,10.38,5328.26,5161.47
-86.75,-8.34,-64.27,11.98,6115.11,6104.46
-86.75,-8.34,-64.27,11.98,6115.11,6104.46
-85.17,-7.77,-62.95,12.82,7117.47,6495.17
-85.17,-7.77,-62.95,12.82,7117.47,6495.17
-83.06,-7.97,-60.8,13.38,8477.1,5548.21
-83.06,-7.97,-60.8,13.38,8477.1,5548.21
-83.49,-7.55,-61.78,11.77,5627.03,6946.57
-83.49,-7.55,-61.78,11.77,5627.03,6946.57
-82.87,-8.2,-60.55,12.02,7493.56,6166.37
-82.87,-8.2,-60.55,12.02,7493.56,6166.37
-81.97,-8.19,-59.7,14.51,7349.32,7585.39
-81.97,-8.19,-59.7,14.51,7349.32,7585.39
-85.29,-7.86,-63.3,12.23,8681.11,6621.23
-85.29,-7.86,-63.3,12.23,8681.11,6621.23
-85.97,-8.14,-63.51,11.9,7077.92,5844.24
-85.97,-8.14,-63.51,11.9,7077.92,5844.24
-86.65,-8.02,-64.25,11.89,6504.45,5463.02
-86.65,-8.02,-64.25,11.89,6504.45,5463.02
-85.3,-7.66,-63.45,12.52,5786.51,6108.85
-85.3,-7.66,-63.45,12.52,5786.51,6108.85
-85.36,-7.34,-63.95,11.43,7166.99,4497.75
-85.36,-7.34,-63.95,11.43,7166.99,4497.75
-83.63,-7.68,-61.71,13.68,4837.33,5714.5
-83.63,-7.68,-61.71,13.68,4837.33,5714.5
-88.31,-8.49,-65.63,9.44,6593.53,5239.13
-88.31,-8.49,-65.63,9.44,6593.53,5239.13
-90.2,-9.05,-66.92,7.78,5831.2,3535.71
-90.2,-9.05,-66.92,7.78,5831.2,3535.71
-88.37,-8.74,-65.16,7.98,3653.02,3461.96
-88.37,-8.74,-65.16,7.98,3653.02,3461.96
-89.01,-8.99,-65.84,8.43,4459.42,4142.68
-89.01,-8.99,-65.84,8.43,4459.42,4142.68
-91.81,-9.65,-67.8,5.13,4698.43,3132.31
-91.81,-9.65,-67.8,5.13,4698.43,3132.31
-89.87,-8.82,-66.87,4.79,2512,163.06
-89.87,-8.82,-66.87,4.79,2512,163.06
-84.69,-5.3,-65.36,10.7,180.8,0
-84.69,-5.3,-65.36,10.7,180.8,0
-91.14,-8.39,-68.27,5.29,1794.81,503.58
-91.14,-8.39,-68.27,5.29,1794.81,503.58
-86.83,-3.7,-68.98,12,1196.17,79.46
-86.83,-3.7,-68.98,12,1196.17,79.46
-91.52,-7.67,-69.56,6.9,3054.86,0
-91.52,-7.67,-69.56,6.9,3054.86,0
-91.49,-5.22,-72.19,8.42,272,0.34
-91.49,-5.22,-72.19,8.42,272,0.34
-90.34,-8.24,-67.64,9.95,5318.35,3553.88
-90.34,-8.24,-67.64,9.95,5318.35,3553.88
-94.28,-9.81,-70.26,4.11,2034.57,977.2
-94.28,-9.81,-70.26,4.11,2034.57,977.2
-87.65,-7.34,-66.19,9.24,468.16,1892.52
-87.65,-7.34,-66.19,9.24,468.16,1892.52
-82.59,-8.36,-60.06,12.45,5288.83,8488.83
-82.59,-8.36,-60.06,12.45,5288.83,8488.83
-87.86,-8.39,-65.3,9.09,10337.22,5906.34
-87.86,-8.39,-65.3,9.09,10337.22,5906.34
-86.47,-8.49,-63.49,9.79,7336.96,6082.7
-86.47,-8.49,-63.49,9.79,7336.96,6082.7
-79.99,-8.38,-57.54,15.07,6623.59,10441.47
-79.99,-8.38,-57.54,15.07,6623.59,10441.47
-83.6,-8.86,-60.67,12.6,12685.04,9304.72
-83.6,-8.86,-60.67,12.6,12685.04,9304.72
-89.47,-9.64,-65.46,4.39,9886.83,4750.16
-89.47,-9.64,-65.46,4.39,9886.83,4750.16
-87.72,-8.93,-64.38,6.35,4116.95,3866.14
-87.72,-8.93,-64.38,6.35,4116.95,3866.14
-88.29,-8.25,-65.59,7.72,4393.95,4188.96
-88.29,-8.25,-65.59,7.72,4393.95,4188.96
-90.48,-9.02,-67.37,7.42,5078.44,5387.32
-90.48,-9.02,-67.37,7.42,5078.44,5387.32
-89.5,-9.17,-66.09,7.57,6252.41,6401.14
-89.5,-9.17,-66.09,7.57,6252.41,6401.14
-88.52,-9.22,-65.02,7.95,7014.64,6050.19
-88.52,-9.22,-65.02,7.95,7014.64,6050.19
-88.18,-9.79,-64.11,6.75,6887.85,4292.58
-88.18,-9.79,-64.11,6.75,6887.85,4292.58
-89.62,-10.05,-65.36,6.52,5030.28,1987.37
-89.62,-10.05,-65.36,6.52,5030.28,1987.37
-91.12,-9.67,-67.26,4.96,4908.32,1843.29
-91.12,-9.67,-67.26,4.96,4908.32,1843.29
-91.2,-9.72,-67.34,3.91,3708.79,1292.15
-91.2,-9.72,-67.34,3.91,3708.79,1292.15
-91.18,-9.31,-67.46,5.6,2508.94,2073.24
-91.18,-9.31,-67.46,5.6,2508.94,2073.24
-90.57,-9.16,-67.17,6.46,4609.12,1938.7
-90.57,-9.16,-67.17,6.46,4609.12,1938.7
-91.47,-9.9,-67.48,4.18,4918.44,2238.55
-91.47,-9.9,-67.48,4.18,4918.44,2238.55
-90.93,-9.29,-67.08,4.98,3570.02,3704.16
-90.93,-9.29,-67.08,4.98,3570.02,3704.16
-92.22,-10.59,-67.56,2.1,4667.97,3273.44
-92.22,-10.59,-67.56,2.1,4667.97,3273.44
-89.73,-9.64,-65.58,4.82,3600,3858.26
-89.73,-9.64,-65.58,4.82,3600,3858.26
-93.66,-11.02,-67.43,0.3,4830.78,2653.98
-93.66,-11.02,-67.43,0.3,4830.78,2653.98
-92.67,-11.09,-67.15,0.36,2374.25,2692.54
-92.67,-11.09,-67.15,0.36,2374.25,2692.54
-92.76,-11.21,-66.91,0.35,3026.32,2065.02
-92.76,-11.21,-66.91,0.35,3026.32,2065.02
-91.89,-10.29,-67.22,2.81,2267.71,1600.52
-91.89,-10.29,-67.22,2.81,2267.71,1600.52
-90.92,-9.69,-66.91,4.57,4011.59,1823.27
-90.92,-9.69,-66.91,4.57,4011.59,1823.27
-90.09,-9.65,-66.16,4.81,5020.33,3396.32
-90.09,-9.65,-66.16,4.81,5020.33,3396.32
-88.59,-9.2,-65.23,5.34,4848.38,4319.72
-88.59,-9.2,-65.23,5.34,4848.38,4319.72
-92.34,-9.95,-67.03,2.02,4898.58,969.06
-92.34,-9.95,-67.03,2.02,4898.58,969.06
-91.15,-8.91,-67.69,5.15,2299.13,1454.03
-91.15,-8.91,-67.69,5.15,2299.13,1454.03
-88.83,-9.57,-65.06,6.06,4371.38,4598.62
-88.83,-9.57,-65.06,6.06,4371.38,4598.62
-91.89,-9.21,-67.98,5.17,5053.12,3598.13
-91.89,-9.21,-67.98,5.17,5053.12,3598.13
-91.38,-9.28,-67.92,5.5,4007.35,3704.6
-91.38,-9.28,-67.92,5.5,4007.35,3704.6
-92.5,-9.71,-68.71,3.43,4293.91,2953.12
-92.5,-9.71,-68.71,3.43,4293.91,2953.12
-94.43,-10.4,-69.82,1.55,2755.94,1502.84
-94.43,-10.4,-69.82,1.55,2755.94,1502.84
-92.29,-9.38,-68.17,4.17,3115.77,3221.97
-92.29,-9.38,-68.17,4.17,3115.77,3221.97
-91.25,-9.4,-67.36,4.94,4849.92,3927.03
-91.25,-9.4,-67.36,4.94,4849.92,3927.03
-92.18,-10.31,-67.63,2.93,2953.06,2618.77
-92.18,-10.31,-67.63,2.93,2953.06,2618.77
-93.29,-10.04,-68.61,1.73,2750.97,1656.05
-93.29,-10.04,-68.61,1.73,2750.97,1656.05
-94.16,-11.27,-68.38,-0.55,2129.5,1132.88
-94.16,-11.27,-68.38,-0.55,2129.5,1132.88
-90.42,-9.83,-65.52,3.07,1226.05,570.24
-90.42,-9.83,-65.52,3.07,1226.05,570.24
-86.13,-10.02,-62.01,5.14,5997.06,3346.45
-86.13,-10.02,-62.01,5.14,5997.06,3346.45
-90.59,-8.02,-68.05,2.83,2917.8,1471.15
-90.59,-8.02,-68.05,2.83,2917.8,1471.15
-92.78,-9.64,-69.06,1.83,4110.06,2584.8
-92.78,-9.64,-69.06,1.83,4110.06,2584.8
-93.76,-10.36,-69.09,1.28,2954.73,3104.47
-93.76,-10.36,-69.09,1.28,2954.73,3104.47
-91.56,-10.13,-67.31,2.92,4217.36,3450.79
-91.56,-10.13,-67.31,2.92,4217.36,3450.79
-90.99,-10.13,-66.75,2.92,4422.82,3646.41
-90.99,-10.13,-66.75,2.92,4422.82,3646.41
-91.32,-10.42,-66.78,1.56,4315.55,3545.41
-91.32,-10.42,-66.78,1.56,4315.55,3545.41
-91.39,-10.89,-66.42,1.32,4226.04,3542.57
-91.39,-10.89,-66.42,1.32,4226.04,3542.57
-91.72,-11.4,-66.21,-0.49,2937.85,2180.98
-91.72,-11.4,-66.21,-0.49,2937.85,2180.98
-92.04,-11.38,-66.11,-0.13,1934.01,823.49
-92.04,-11.38,-66.11,-0.13,1934.01,823.49
-89.83,-10.41,-64.62,0.39,2078.05,2034.67
-89.83,-10.41,-64.62,0.39,2078.05,2034.67
-92.18,-9.04,-69.02,2.66,2448.02,2065.46
-92.18,-9.04,-69.02,2.66,2448.02,2065.46
-93.39,-10.04,-69.11,2.46,2513.44,2107.67
-93.39,-10.04,-69.11,2.46,2513.44,2107.67
